timestamp;utcOffset;rating.key;rating.value;utc_datetime
1673787600;-3;POOR_TO_FAIR;2;2023-01-15 13:00:00+00:00
1673791200;-3;POOR_TO_FAIR;2;2023-01-15 14:00:00+00:00
1673794800;-3;POOR;1;2023-01-15 15:00:00+00:00
1673798400;-3;POOR;1;2023-01-15 16:00:00+00:00
1673802000;-3;POOR;1;2023-01-15 17:00:00+00:00
1673805600;-3;POOR;1;2023-01-15 18:00:00+00:00
1673809200;-3;POOR;1;2023-01-15 19:00:00+00:00
1673812800;-3;POOR;1;2023-01-15 20:00:00+00:00
1673816400;-3;POOR;1;2023-01-15 21:00:00+00:00
1673820000;-3;POOR;1;2023-01-15 22:00:00+00:00
1673823600;-3;POOR;1;2023-01-15 23:00:00+00:00
1673827200;-3;POOR;1;2023-01-16 00:00:00+00:00
1673830800;-3;POOR;1;2023-01-16 01:00:00+00:00
1673834400;-3;POOR;1;2023-01-16 02:00:00+00:00
1673838000;-3;POOR;1;2023-01-16 03:00:00+00:00
1673841600;-3;POOR;1;2023-01-16 04:00:00+00:00
1673845200;-3;POOR;1;2023-01-16 05:00:00+00:00
1673848800;-3;POOR;1;2023-01-16 06:00:00+00:00
1673852400;-3;POOR;1;2023-01-16 07:00:00+00:00
1673856000;-3;POOR;1;2023-01-16 08:00:00+00:00
1673859600;-3;POOR;1;2023-01-16 09:00:00+00:00
1673863200;-3;POOR;1;2023-01-16 10:00:00+00:00
1673866800;-3;POOR;1;2023-01-16 11:00:00+00:00
1673870400;-3;POOR;1;2023-01-16 12:00:00+00:00
1673874000;-3;POOR;1;2023-01-16 13:00:00+00:00
1673877600;-3;POOR;1;2023-01-16 14:00:00+00:00
1673881200;-3;POOR;1;2023-01-16 15:00:00+00:00
1673884800;-3;POOR;1;2023-01-16 16:00:00+00:00
1673888400;-3;POOR;1;2023-01-16 17:00:00+00:00
1673892000;-3;POOR;1;2023-01-16 18:00:00+00:00
1673895600;-3;POOR;1;2023-01-16 19:00:00+00:00
1673899200;-3;POOR;1;2023-01-16 20:00:00+00:00
1673902800;-3;POOR;1;2023-01-16 21:00:00+00:00
1673906400;-3;POOR;1;2023-01-16 22:00:00+00:00
1673910000;-3;POOR;1;2023-01-16 23:00:00+00:00
1673913600;-3;POOR;1;2023-01-17 00:00:00+00:00
1673917200;-3;POOR;1;2023-01-17 01:00:00+00:00
1673920800;-3;POOR;1;2023-01-17 02:00:00+00:00
1673924400;-3;POOR;1;2023-01-17 03:00:00+00:00
1673928000;-3;POOR;1;2023-01-17 04:00:00+00:00
1673931600;-3;POOR;1;2023-01-17 05:00:00+00:00
1673935200;-3;POOR_TO_FAIR;2;2023-01-17 06:00:00+00:00
1673938800;-3;POOR_TO_FAIR;2;2023-01-17 07:00:00+00:00
1673942400;-3;POOR_TO_FAIR;2;2023-01-17 08:00:00+00:00
1673946000;-3;POOR_TO_FAIR;2;2023-01-17 09:00:00+00:00
1673949600;-3;POOR_TO_FAIR;2;2023-01-17 10:00:00+00:00
1673953200;-3;POOR_TO_FAIR;2;2023-01-17 11:00:00+00:00
1673956800;-3;POOR;1;2023-01-17 12:00:00+00:00
1673960400;-3;POOR;1;2023-01-17 13:00:00+00:00
1673964000;-3;POOR;1;2023-01-17 14:00:00+00:00
1673967600;-3;POOR;1;2023-01-17 15:00:00+00:00
1673971200;-3;POOR;1;2023-01-17 16:00:00+00:00
1673974800;-3;POOR;1;2023-01-17 17:00:00+00:00
1673978400;-3;POOR;1;2023-01-17 18:00:00+00:00
1673982000;-3;POOR;1;2023-01-17 19:00:00+00:00
1673985600;-3;POOR;1;2023-01-17 20:00:00+00:00
1673989200;-3;POOR_TO_FAIR;2;2023-01-17 21:00:00+00:00
1673992800;-3;POOR_TO_FAIR;2;2023-01-17 22:00:00+00:00
1673996400;-3;POOR_TO_FAIR;2;2023-01-17 23:00:00+00:00
1674000000;-3;POOR_TO_FAIR;2;2023-01-18 00:00:00+00:00
1674003600;-3;POOR_TO_FAIR;2;2023-01-18 01:00:00+00:00
1674007200;-3;POOR_TO_FAIR;2;2023-01-18 02:00:00+00:00
1674010800;-3;FAIR;3;2023-01-18 03:00:00+00:00
1674014400;-3;FAIR;3;2023-01-18 04:00:00+00:00
1674018000;-3;FAIR;3;2023-01-18 05:00:00+00:00
1674021600;-3;POOR_TO_FAIR;2;2023-01-18 06:00:00+00:00
1674025200;-3;POOR_TO_FAIR;2;2023-01-18 07:00:00+00:00
1674028800;-3;POOR_TO_FAIR;2;2023-01-18 08:00:00+00:00
1674032400;-3;POOR_TO_FAIR;2;2023-01-18 09:00:00+00:00
1674036000;-3;POOR_TO_FAIR;2;2023-01-18 10:00:00+00:00
1674039600;-3;POOR_TO_FAIR;2;2023-01-18 11:00:00+00:00
1674043200;-3;POOR_TO_FAIR;2;2023-01-18 12:00:00+00:00
1674046800;-3;POOR_TO_FAIR;2;2023-01-18 13:00:00+00:00
1674050400;-3;POOR_TO_FAIR;2;2023-01-18 14:00:00+00:00
1674054000;-3;POOR_TO_FAIR;2;2023-01-18 15:00:00+00:00
1674057600;-3;POOR_TO_FAIR;2;2023-01-18 16:00:00+00:00
1674061200;-3;POOR_TO_FAIR;2;2023-01-18 17:00:00+00:00
1674064800;-3;POOR_TO_FAIR;2;2023-01-18 18:00:00+00:00
1674068400;-3;POOR_TO_FAIR;2;2023-01-18 19:00:00+00:00
1674072000;-3;POOR_TO_FAIR;2;2023-01-18 20:00:00+00:00
1674075600;-3;POOR;1;2023-01-18 21:00:00+00:00
1674079200;-3;POOR;1;2023-01-18 22:00:00+00:00
1674082800;-3;POOR;1;2023-01-18 23:00:00+00:00
1674086400;-3;POOR;1;2023-01-19 00:00:00+00:00
1674090000;-3;POOR;1;2023-01-19 01:00:00+00:00
1674093600;-3;POOR;1;2023-01-19 02:00:00+00:00
1674097200;-3;POOR_TO_FAIR;2;2023-01-19 03:00:00+00:00
1674100800;-3;POOR_TO_FAIR;2;2023-01-19 04:00:00+00:00
1674104400;-3;POOR_TO_FAIR;2;2023-01-19 05:00:00+00:00
1674108000;-3;POOR_TO_FAIR;2;2023-01-19 06:00:00+00:00
1674111600;-3;POOR_TO_FAIR;2;2023-01-19 07:00:00+00:00
1674115200;-3;POOR_TO_FAIR;2;2023-01-19 08:00:00+00:00
1674118800;-3;POOR_TO_FAIR;2;2023-01-19 09:00:00+00:00
1674122400;-3;POOR_TO_FAIR;2;2023-01-19 10:00:00+00:00
1674126000;-3;POOR_TO_FAIR;2;2023-01-19 11:00:00+00:00
1674129600;-3;POOR_TO_FAIR;2;2023-01-19 12:00:00+00:00
1674133200;-3;POOR_TO_FAIR;2;2023-01-19 13:00:00+00:00
1674136800;-3;POOR_TO_FAIR;2;2023-01-19 14:00:00+00:00
1674140400;-3;POOR_TO_FAIR;2;2023-01-19 15:00:00+00:00
1674144000;-3;POOR_TO_FAIR;2;2023-01-19 16:00:00+00:00
1674147600;-3;POOR_TO_FAIR;2;2023-01-19 17:00:00+00:00
1674151200;-3;POOR;1;2023-01-19 18:00:00+00:00
1674154800;-3;POOR;1;2023-01-19 19:00:00+00:00
1674158400;-3;POOR;1;2023-01-19 20:00:00+00:00
1674162000;-3;POOR;1;2023-01-19 21:00:00+00:00
1674165600;-3;POOR;1;2023-01-19 22:00:00+00:00
1674169200;-3;POOR;1;2023-01-19 23:00:00+00:00
1674172800;-3;POOR;1;2023-01-20 00:00:00+00:00
1674176400;-3;POOR;1;2023-01-20 01:00:00+00:00
1674180000;-3;POOR;1;2023-01-20 02:00:00+00:00
1674183600;-3;POOR;1;2023-01-20 03:00:00+00:00
1674187200;-3;POOR;1;2023-01-20 04:00:00+00:00
1674190800;-3;POOR;1;2023-01-20 05:00:00+00:00
1674194400;-3;POOR_TO_FAIR;2;2023-01-20 06:00:00+00:00
1674198000;-3;POOR_TO_FAIR;2;2023-01-20 07:00:00+00:00
1674201600;-3;POOR_TO_FAIR;2;2023-01-20 08:00:00+00:00
1674205200;-3;POOR_TO_FAIR;2;2023-01-20 09:00:00+00:00
1674208800;-3;POOR_TO_FAIR;2;2023-01-20 10:00:00+00:00
1674212400;-3;POOR_TO_FAIR;2;2023-01-20 11:00:00+00:00
1674216000;-3;POOR_TO_FAIR;2;2023-01-20 12:00:00+00:00
1674219600;-3;POOR_TO_FAIR;2;2023-01-20 13:00:00+00:00
1674223200;-3;POOR_TO_FAIR;2;2023-01-20 14:00:00+00:00
1674226800;-3;POOR_TO_FAIR;2;2023-01-20 15:00:00+00:00
1674230400;-3;POOR_TO_FAIR;2;2023-01-20 16:00:00+00:00
1674234000;-3;POOR_TO_FAIR;2;2023-01-20 17:00:00+00:00
1674237600;-3;POOR;1;2023-01-20 18:00:00+00:00
1674241200;-3;POOR;1;2023-01-20 19:00:00+00:00
1674244800;-3;POOR;1;2023-01-20 20:00:00+00:00
1674248400;-3;POOR;1;2023-01-20 21:00:00+00:00
1674252000;-3;POOR;1;2023-01-20 22:00:00+00:00
1674255600;-3;POOR;1;2023-01-20 23:00:00+00:00
1674259200;-3;POOR;1;2023-01-21 00:00:00+00:00
1674262800;-3;POOR;1;2023-01-21 01:00:00+00:00
1674266400;-3;POOR;1;2023-01-21 02:00:00+00:00
1674270000;-3;POOR;1;2023-01-21 03:00:00+00:00
1674273600;-3;POOR;1;2023-01-21 04:00:00+00:00
1674277200;-3;POOR;1;2023-01-21 05:00:00+00:00
1674280800;-3;POOR_TO_FAIR;2;2023-01-21 06:00:00+00:00
1674284400;-3;POOR_TO_FAIR;2;2023-01-21 07:00:00+00:00
1674288000;-3;POOR_TO_FAIR;2;2023-01-21 08:00:00+00:00
1674291600;-3;POOR_TO_FAIR;2;2023-01-21 09:00:00+00:00
1674295200;-3;POOR_TO_FAIR;2;2023-01-21 10:00:00+00:00
1674298800;-3;POOR_TO_FAIR;2;2023-01-21 11:00:00+00:00
1674302400;-3;POOR_TO_FAIR;2;2023-01-21 12:00:00+00:00
1674306000;-3;POOR_TO_FAIR;2;2023-01-21 13:00:00+00:00
1674309600;-3;POOR_TO_FAIR;2;2023-01-21 14:00:00+00:00
1674313200;-3;POOR;1;2023-01-21 15:00:00+00:00
1674316800;-3;POOR;1;2023-01-21 16:00:00+00:00
1674320400;-3;POOR;1;2023-01-21 17:00:00+00:00
1674324000;-3;POOR;1;2023-01-21 18:00:00+00:00
1674327600;-3;POOR;1;2023-01-21 19:00:00+00:00
1674331200;-3;POOR;1;2023-01-21 20:00:00+00:00
1674334800;-3;POOR;1;2023-01-21 21:00:00+00:00
1674338400;-3;POOR;1;2023-01-21 22:00:00+00:00
1674342000;-3;POOR;1;2023-01-21 23:00:00+00:00
1674345600;-3;POOR;1;2023-01-22 00:00:00+00:00
1674349200;-3;POOR;1;2023-01-22 01:00:00+00:00
1674352800;-3;POOR;1;2023-01-22 02:00:00+00:00
1674356400;-3;POOR_TO_FAIR;2;2023-01-22 03:00:00+00:00
1674360000;-3;POOR_TO_FAIR;2;2023-01-22 04:00:00+00:00
1674363600;-3;POOR_TO_FAIR;2;2023-01-22 05:00:00+00:00
1674367200;-3;POOR;1;2023-01-22 06:00:00+00:00
1674370800;-3;POOR;1;2023-01-22 07:00:00+00:00
1674374400;-3;POOR;1;2023-01-22 08:00:00+00:00
1674378000;-3;POOR;1;2023-01-22 09:00:00+00:00
1674381600;-3;POOR;1;2023-01-22 10:00:00+00:00
1674385200;-3;POOR;1;2023-01-22 11:00:00+00:00
1674388800;-3;POOR;1;2023-01-22 12:00:00+00:00
1674392400;-3;POOR;1;2023-01-22 13:00:00+00:00
1674396000;-3;POOR;1;2023-01-22 14:00:00+00:00
1674399600;-3;POOR_TO_FAIR;2;2023-01-22 15:00:00+00:00
1674403200;-3;POOR_TO_FAIR;2;2023-01-22 16:00:00+00:00
1674406800;-3;POOR_TO_FAIR;2;2023-01-22 17:00:00+00:00
1674410400;-3;POOR_TO_FAIR;2;2023-01-22 18:00:00+00:00
1674414000;-3;POOR_TO_FAIR;2;2023-01-22 19:00:00+00:00
1674417600;-3;POOR_TO_FAIR;2;2023-01-22 20:00:00+00:00
1674421200;-3;POOR_TO_FAIR;2;2023-01-22 21:00:00+00:00
1674424800;-3;POOR_TO_FAIR;2;2023-01-22 22:00:00+00:00
1674428400;-3;POOR_TO_FAIR;2;2023-01-22 23:00:00+00:00
1674432000;-3;POOR;1;2023-01-23 00:00:00+00:00
1674435600;-3;POOR;1;2023-01-23 01:00:00+00:00
1674439200;-3;POOR;1;2023-01-23 02:00:00+00:00
1674442800;-3;POOR;1;2023-01-23 03:00:00+00:00
1674446400;-3;POOR;1;2023-01-23 04:00:00+00:00
1674450000;-3;POOR;1;2023-01-23 05:00:00+00:00
1674453600;-3;POOR;1;2023-01-23 06:00:00+00:00
1674457200;-3;POOR;1;2023-01-23 07:00:00+00:00
1674460800;-3;POOR;1;2023-01-23 08:00:00+00:00
1674464400;-3;POOR;1;2023-01-23 09:00:00+00:00
1674468000;-3;POOR;1;2023-01-23 10:00:00+00:00
1674471600;-3;POOR;1;2023-01-23 11:00:00+00:00
1674475200;-3;POOR;1;2023-01-23 12:00:00+00:00
1674478800;-3;POOR;1;2023-01-23 13:00:00+00:00
1674482400;-3;POOR;1;2023-01-23 14:00:00+00:00
1674486000;-3;POOR;1;2023-01-23 15:00:00+00:00
1674489600;-3;POOR;1;2023-01-23 16:00:00+00:00
1674493200;-3;POOR;1;2023-01-23 17:00:00+00:00
1674496800;-3;POOR;1;2023-01-23 18:00:00+00:00
1674500400;-3;POOR;1;2023-01-23 19:00:00+00:00
1674504000;-3;POOR;1;2023-01-23 20:00:00+00:00
1674507600;-3;POOR_TO_FAIR;2;2023-01-23 21:00:00+00:00
1674511200;-3;POOR_TO_FAIR;2;2023-01-23 22:00:00+00:00
1674514800;-3;POOR_TO_FAIR;2;2023-01-23 23:00:00+00:00
1674518400;-3;POOR;1;2023-01-24 00:00:00+00:00
1674522000;-3;POOR;1;2023-01-24 01:00:00+00:00
1674525600;-3;POOR;1;2023-01-24 02:00:00+00:00
1674529200;-3;POOR_TO_FAIR;2;2023-01-24 03:00:00+00:00
1674532800;-3;POOR_TO_FAIR;2;2023-01-24 04:00:00+00:00
1674536400;-3;POOR_TO_FAIR;2;2023-01-24 05:00:00+00:00
1674540000;-3;POOR_TO_FAIR;2;2023-01-24 06:00:00+00:00
1674543600;-3;POOR_TO_FAIR;2;2023-01-24 07:00:00+00:00
1674547200;-3;POOR_TO_FAIR;2;2023-01-24 08:00:00+00:00
1674550800;-3;POOR_TO_FAIR;2;2023-01-24 09:00:00+00:00
1674554400;-3;POOR_TO_FAIR;2;2023-01-24 10:00:00+00:00
1674558000;-3;POOR_TO_FAIR;2;2023-01-24 11:00:00+00:00
1674561600;-3;POOR_TO_FAIR;2;2023-01-24 12:00:00+00:00
1674565200;-3;POOR_TO_FAIR;2;2023-01-24 13:00:00+00:00
1674568800;-3;POOR_TO_FAIR;2;2023-01-24 14:00:00+00:00
1674572400;-3;POOR_TO_FAIR;2;2023-01-24 15:00:00+00:00
1674576000;-3;POOR_TO_FAIR;2;2023-01-24 16:00:00+00:00
1674579600;-3;POOR_TO_FAIR;2;2023-01-24 17:00:00+00:00
1674583200;-3;POOR;1;2023-01-24 18:00:00+00:00
1674586800;-3;POOR;1;2023-01-24 19:00:00+00:00
1674590400;-3;POOR;1;2023-01-24 20:00:00+00:00
1674594000;-3;POOR;1;2023-01-24 21:00:00+00:00
1674597600;-3;POOR;1;2023-01-24 22:00:00+00:00
1674601200;-3;POOR;1;2023-01-24 23:00:00+00:00
1674604800;-3;POOR;1;2023-01-25 00:00:00+00:00
1674608400;-3;POOR;1;2023-01-25 01:00:00+00:00
1674612000;-3;POOR_TO_FAIR;2;2023-01-25 02:00:00+00:00
1674615600;-3;POOR_TO_FAIR;2;2023-01-25 03:00:00+00:00
1674619200;-3;FAIR;3;2023-01-25 04:00:00+00:00
1674622800;-3;FAIR;3;2023-01-25 05:00:00+00:00
1674626400;-3;FAIR;3;2023-01-25 06:00:00+00:00
1674630000;-3;FAIR;3;2023-01-25 07:00:00+00:00
1674633600;-3;FAIR;3;2023-01-25 08:00:00+00:00
1674637200;-3;FAIR_TO_GOOD;4;2023-01-25 09:00:00+00:00
1674640800;-3;FAIR_TO_GOOD;4;2023-01-25 10:00:00+00:00
1674644400;-3;FAIR_TO_GOOD;4;2023-01-25 11:00:00+00:00
1674648000;-3;FAIR_TO_GOOD;4;2023-01-25 12:00:00+00:00
1674651600;-3;FAIR_TO_GOOD;4;2023-01-25 13:00:00+00:00
1674655200;-3;FAIR_TO_GOOD;4;2023-01-25 14:00:00+00:00
1674658800;-3;FAIR;3;2023-01-25 15:00:00+00:00
1674662400;-3;FAIR;3;2023-01-25 16:00:00+00:00
1674666000;-3;FAIR;3;2023-01-25 17:00:00+00:00
1674669600;-3;POOR_TO_FAIR;2;2023-01-25 18:00:00+00:00
1674673200;-3;POOR_TO_FAIR;2;2023-01-25 19:00:00+00:00
1674676800;-3;POOR_TO_FAIR;2;2023-01-25 20:00:00+00:00
1674680400;-3;POOR_TO_FAIR;2;2023-01-25 21:00:00+00:00
1674684000;-3;POOR_TO_FAIR;2;2023-01-25 22:00:00+00:00
1674687600;-3;POOR_TO_FAIR;2;2023-01-25 23:00:00+00:00
1674691200;-3;POOR_TO_FAIR;2;2023-01-26 00:00:00+00:00
1674694800;-3;POOR_TO_FAIR;2;2023-01-26 01:00:00+00:00
1674698400;-3;POOR_TO_FAIR;2;2023-01-26 02:00:00+00:00
1674702000;-3;POOR;1;2023-01-26 03:00:00+00:00
1674705600;-3;POOR;1;2023-01-26 04:00:00+00:00
1674709200;-3;POOR;1;2023-01-26 05:00:00+00:00
1674712800;-3;POOR_TO_FAIR;2;2023-01-26 06:00:00+00:00
1674716400;-3;POOR_TO_FAIR;2;2023-01-26 07:00:00+00:00
1674720000;-3;POOR_TO_FAIR;2;2023-01-26 08:00:00+00:00
1674723600;-3;FAIR;3;2023-01-26 09:00:00+00:00
1674727200;-3;FAIR;3;2023-01-26 10:00:00+00:00
1674730800;-3;FAIR;3;2023-01-26 11:00:00+00:00
1674734400;-3;FAIR;3;2023-01-26 12:00:00+00:00
1674738000;-3;FAIR;3;2023-01-26 13:00:00+00:00
1674741600;-3;FAIR;3;2023-01-26 14:00:00+00:00
1674745200;-3;FAIR;3;2023-01-26 15:00:00+00:00
1674748800;-3;POOR_TO_FAIR;2;2023-01-26 16:00:00+00:00
1674752400;-3;POOR_TO_FAIR;2;2023-01-26 17:00:00+00:00
1674756000;-3;POOR;1;2023-01-26 18:00:00+00:00
1674759600;-3;POOR;1;2023-01-26 19:00:00+00:00
1674763200;-3;POOR;1;2023-01-26 20:00:00+00:00
1674766800;-3;POOR;1;2023-01-26 21:00:00+00:00
1674770400;-3;POOR;1;2023-01-26 22:00:00+00:00
1674774000;-3;POOR;1;2023-01-26 23:00:00+00:00
1674777600;-3;POOR;1;2023-01-27 00:00:00+00:00
1674781200;-3;POOR;1;2023-01-27 01:00:00+00:00
1674784800;-3;POOR;1;2023-01-27 02:00:00+00:00
1674788400;-3;POOR;1;2023-01-27 03:00:00+00:00
1674792000;-3;POOR;1;2023-01-27 04:00:00+00:00
1674795600;-3;POOR_TO_FAIR;2;2023-01-27 05:00:00+00:00
1674799200;-3;POOR_TO_FAIR;2;2023-01-27 06:00:00+00:00
1674802800;-3;FAIR;3;2023-01-27 07:00:00+00:00
1674806400;-3;FAIR;3;2023-01-27 08:00:00+00:00
1674810000;-3;FAIR;3;2023-01-27 09:00:00+00:00
1674813600;-3;FAIR;3;2023-01-27 10:00:00+00:00
1674817200;-3;FAIR;3;2023-01-27 11:00:00+00:00
1674820800;-3;FAIR;3;2023-01-27 12:00:00+00:00
1674824400;-3;FAIR;3;2023-01-27 13:00:00+00:00
1674828000;-3;FAIR;3;2023-01-27 14:00:00+00:00
1674831600;-3;FAIR;3;2023-01-27 15:00:00+00:00
1674835200;-3;FAIR;3;2023-01-27 16:00:00+00:00
1674838800;-3;POOR_TO_FAIR;2;2023-01-27 17:00:00+00:00
1674842400;-3;POOR_TO_FAIR;2;2023-01-27 18:00:00+00:00
1674846000;-3;POOR;1;2023-01-27 19:00:00+00:00
1674849600;-3;POOR;1;2023-01-27 20:00:00+00:00
1674853200;-3;POOR;1;2023-01-27 21:00:00+00:00
1674856800;-3;POOR;1;2023-01-27 22:00:00+00:00
1674860400;-3;POOR;1;2023-01-27 23:00:00+00:00
1674864000;-3;POOR;1;2023-01-28 00:00:00+00:00
1674867600;-3;POOR;1;2023-01-28 01:00:00+00:00
1674871200;-3;POOR;1;2023-01-28 02:00:00+00:00
1674874800;-3;POOR;1;2023-01-28 03:00:00+00:00
1674878400;-3;POOR;1;2023-01-28 04:00:00+00:00
1674882000;-3;POOR;1;2023-01-28 05:00:00+00:00
1674885600;-3;POOR;1;2023-01-28 06:00:00+00:00
1674889200;-3;POOR;1;2023-01-28 07:00:00+00:00
1674892800;-3;POOR;1;2023-01-28 08:00:00+00:00
1674896400;-3;POOR;1;2023-01-28 09:00:00+00:00
1674900000;-3;POOR;1;2023-01-28 10:00:00+00:00
1674903600;-3;POOR;1;2023-01-28 11:00:00+00:00
1674907200;-3;POOR;1;2023-01-28 12:00:00+00:00
1674910800;-3;POOR;1;2023-01-28 13:00:00+00:00
1674914400;-3;POOR;1;2023-01-28 14:00:00+00:00
1674918000;-3;VERY_POOR;0;2023-01-28 15:00:00+00:00
1674921600;-3;VERY_POOR;0;2023-01-28 16:00:00+00:00
1674925200;-3;VERY_POOR;0;2023-01-28 17:00:00+00:00
1674928800;-3;VERY_POOR;0;2023-01-28 18:00:00+00:00
1674932400;-3;VERY_POOR;0;2023-01-28 19:00:00+00:00
1674936000;-3;VERY_POOR;0;2023-01-28 20:00:00+00:00
1674939600;-3;POOR;1;2023-01-28 21:00:00+00:00
1674943200;-3;POOR;1;2023-01-28 22:00:00+00:00
1674946800;-3;POOR;1;2023-01-28 23:00:00+00:00
1674950400;-3;VERY_POOR;0;2023-01-29 00:00:00+00:00
1674954000;-3;VERY_POOR;0;2023-01-29 01:00:00+00:00
1674957600;-3;VERY_POOR;0;2023-01-29 02:00:00+00:00
1672196400;-3;POOR;1;2022-12-28 03:00:00+00:00
1672200000;-3;POOR;1;2022-12-28 04:00:00+00:00
1672203600;-3;POOR;1;2022-12-28 05:00:00+00:00
1672207200;-3;POOR;1;2022-12-28 06:00:00+00:00
1672210800;-3;POOR;1;2022-12-28 07:00:00+00:00
1672214400;-3;POOR;1;2022-12-28 08:00:00+00:00
1672218000;-3;VERY_POOR;0;2022-12-28 09:00:00+00:00
1672221600;-3;VERY_POOR;0;2022-12-28 10:00:00+00:00
1672225200;-3;VERY_POOR;0;2022-12-28 11:00:00+00:00
1672228800;-3;POOR;1;2022-12-28 12:00:00+00:00
1672232400;-3;POOR;1;2022-12-28 13:00:00+00:00
1672236000;-3;POOR;1;2022-12-28 14:00:00+00:00
1672239600;-3;POOR;1;2022-12-28 15:00:00+00:00
1672243200;-3;POOR;1;2022-12-28 16:00:00+00:00
1672246800;-3;POOR;1;2022-12-28 17:00:00+00:00
1672250400;-3;POOR;1;2022-12-28 18:00:00+00:00
1672254000;-3;POOR;1;2022-12-28 19:00:00+00:00
1672257600;-3;POOR;1;2022-12-28 20:00:00+00:00
1672261200;-3;VERY_POOR;0;2022-12-28 21:00:00+00:00
1672264800;-3;VERY_POOR;0;2022-12-28 22:00:00+00:00
1672268400;-3;VERY_POOR;0;2022-12-28 23:00:00+00:00
1672272000;-3;VERY_POOR;0;2022-12-29 00:00:00+00:00
1672275600;-3;VERY_POOR;0;2022-12-29 01:00:00+00:00
1672279200;-3;VERY_POOR;0;2022-12-29 02:00:00+00:00
1672282800;-3;VERY_POOR;0;2022-12-29 03:00:00+00:00
1672286400;-3;VERY_POOR;0;2022-12-29 04:00:00+00:00
1672290000;-3;VERY_POOR;0;2022-12-29 05:00:00+00:00
1672293600;-3;POOR;1;2022-12-29 06:00:00+00:00
1672297200;-3;POOR;1;2022-12-29 07:00:00+00:00
1672300800;-3;POOR_TO_FAIR;2;2022-12-29 08:00:00+00:00
1672304400;-3;POOR_TO_FAIR;2;2022-12-29 09:00:00+00:00
1672308000;-3;FAIR;3;2022-12-29 10:00:00+00:00
1672311600;-3;FAIR;3;2022-12-29 11:00:00+00:00
1672315200;-3;FAIR;3;2022-12-29 12:00:00+00:00
1672318800;-3;FAIR;3;2022-12-29 13:00:00+00:00
1672322400;-3;FAIR;3;2022-12-29 14:00:00+00:00
1672326000;-3;FAIR;3;2022-12-29 15:00:00+00:00
1672329600;-3;FAIR;3;2022-12-29 16:00:00+00:00
1672333200;-3;POOR_TO_FAIR;2;2022-12-29 17:00:00+00:00
1672336800;-3;POOR_TO_FAIR;2;2022-12-29 18:00:00+00:00
1672340400;-3;POOR;1;2022-12-29 19:00:00+00:00
1672344000;-3;POOR;1;2022-12-29 20:00:00+00:00
1672347600;-3;POOR;1;2022-12-29 21:00:00+00:00
1672351200;-3;POOR;1;2022-12-29 22:00:00+00:00
1672354800;-3;POOR;1;2022-12-29 23:00:00+00:00
1672358400;-3;POOR;1;2022-12-30 00:00:00+00:00
1672362000;-3;POOR;1;2022-12-30 01:00:00+00:00
1672365600;-3;POOR;1;2022-12-30 02:00:00+00:00
1672369200;-3;POOR;1;2022-12-30 03:00:00+00:00
1672372800;-3;POOR;1;2022-12-30 04:00:00+00:00
1672376400;-3;POOR;1;2022-12-30 05:00:00+00:00
1672380000;-3;POOR_TO_FAIR;2;2022-12-30 06:00:00+00:00
1672383600;-3;POOR_TO_FAIR;2;2022-12-30 07:00:00+00:00
1672387200;-3;POOR_TO_FAIR;2;2022-12-30 08:00:00+00:00
1672390800;-3;FAIR;3;2022-12-30 09:00:00+00:00
1672394400;-3;FAIR;3;2022-12-30 10:00:00+00:00
1672398000;-3;FAIR;3;2022-12-30 11:00:00+00:00
1672401600;-3;FAIR;3;2022-12-30 12:00:00+00:00
1672405200;-3;FAIR;3;2022-12-30 13:00:00+00:00
1672408800;-3;POOR_TO_FAIR;2;2022-12-30 14:00:00+00:00
1672412400;-3;POOR_TO_FAIR;2;2022-12-30 15:00:00+00:00
1672416000;-3;POOR;1;2022-12-30 16:00:00+00:00
1672419600;-3;POOR;1;2022-12-30 17:00:00+00:00
1672423200;-3;POOR;1;2022-12-30 18:00:00+00:00
1672426800;-3;POOR;1;2022-12-30 19:00:00+00:00
1672430400;-3;POOR;1;2022-12-30 20:00:00+00:00
1672434000;-3;POOR;1;2022-12-30 21:00:00+00:00
1672437600;-3;POOR;1;2022-12-30 22:00:00+00:00
1672441200;-3;POOR;1;2022-12-30 23:00:00+00:00
1672444800;-3;POOR;1;2022-12-31 00:00:00+00:00
1672448400;-3;POOR;1;2022-12-31 01:00:00+00:00
1672452000;-3;POOR;1;2022-12-31 02:00:00+00:00
1672455600;-3;POOR;1;2022-12-31 03:00:00+00:00
1672459200;-3;POOR;1;2022-12-31 04:00:00+00:00
1672462800;-3;POOR;1;2022-12-31 05:00:00+00:00
1672466400;-3;POOR;1;2022-12-31 06:00:00+00:00
1672470000;-3;POOR;1;2022-12-31 07:00:00+00:00
1672473600;-3;POOR;1;2022-12-31 08:00:00+00:00
1672477200;-3;POOR;1;2022-12-31 09:00:00+00:00
1672480800;-3;POOR;1;2022-12-31 10:00:00+00:00
1672484400;-3;POOR;1;2022-12-31 11:00:00+00:00
1672488000;-3;POOR;1;2022-12-31 12:00:00+00:00
1672491600;-3;POOR;1;2022-12-31 13:00:00+00:00
1672495200;-3;POOR;1;2022-12-31 14:00:00+00:00
1672498800;-3;VERY_POOR;0;2022-12-31 15:00:00+00:00
1672502400;-3;VERY_POOR;0;2022-12-31 16:00:00+00:00
